ts,bezug_kwh_qh,einsp_kwh_qh
2026-08-16T18:15:00,9.84,0.0
2026-08-16T18:30:00,7.8,0.0
2026-08-16T18:45:00,7.68,0.0
2026-08-16T19:00:00,10.155,0.0
2026-08-16T19:15:00,10.155,0.0
2026-08-16T19:30:00,10.425,0.0
2026-08-16T19:45:00,9.255,0.0
2026-08-16T20:00:00,6.825,0.0
2026-08-16T20:15:00,5.67,0.0
2026-08-16T20:30:00,5.655,0.0
2026-08-16T20:45:00,5.64,0.0
2026-08-16T21:00:00,5.415,0.0
2026-08-16T21:15:00,4.905,0.0
2026-08-16T21:30:00,4.845,0.0
2026-08-16T21:45:00,4.635,0.0
2026-08-16T22:00:00,4.455,0.0
2026-08-16T22:15:00,4.26,0.0
2026-08-16T22:30:00,4.26,0.0
2026-08-16T22:45:00,4.71,0.0
2026-08-16T23:00:00,4.56,0.0
2026-08-16T23:15:00,4.59,0.0
2026-08-16T23:30:00,3.99,0.0
2026-08-16T23:45:00,3.915,0.0
2026-08-17T00:00:00,4.11,0.0
2026-08-17T00:15:00,4.035,0.0
2026-08-17T00:30:00,3.99,0.0
2026-08-17T00:45:00,3.81,0.0
2026-08-17T01:00:00,3.84,0.0
2026-08-17T01:15:00,3.945,0.0
2026-08-17T01:30:00,3.705,0.0
2026-08-17T01:45:00,4.08,0.0
2026-08-17T02:00:00,4.2,0.0
2026-08-17T02:15:00,3.66,0.0
2026-08-17T02:30:00,3.84,0.0
2026-08-17T02:45:00,3.75,0.0
2026-08-17T03:00:00,3.81,0.0
2026-08-17T03:15:00,3.705,0.0
2026-08-17T03:30:00,3.675,0.0
2026-08-17T03:45:00,3.69,0.0
2026-08-17T04:00:00,4.02,0.0
2026-08-17T04:15:00,3.78,0.0
2026-08-17T04:30:00,3.645,0.0
2026-08-17T04:45:00,3.975,0.0
2026-08-17T05:00:00,3.78,0.0
2026-08-17T05:15:00,3.675,0.0
2026-08-17T05:30:00,5.64,0.0
2026-08-17T05:45:00,4.35,0.0
2026-08-17T06:00:00,4.68,0.0
2026-08-17T06:15:00,6.645,0.0
2026-08-17T06:30:00,7.875,0.0
2026-08-17T06:45:00,7.95,0.0
2026-08-17T07:00:00,6.3,0.0
2026-08-17T07:15:00,5.16,0.0
2026-08-17T07:30:00,6.36,0.0
2026-08-17T07:45:00,7.74,0.0
2026-08-17T08:00:00,6.705,0.0
2026-08-17T08:15:00,6.555,0.0
2026-08-17T08:30:00,5.82,0.0
2026-08-17T08:45:00,6.27,0.0
2026-08-17T09:00:00,8.895,0.0
2026-08-17T09:15:00,7.515,0.0
2026-08-17T09:30:00,6.12,0.0
2026-08-17T09:45:00,7.365,0.0
2026-08-17T10:00:00,10.11,0.0
2026-08-17T10:15:00,9.135,0.0
2026-08-17T10:30:00,6.33,0.0
2026-08-17T10:45:00,4.32,0.015
2026-08-17T11:00:00,5.88,0.03
2026-08-17T11:15:00,7.425,0.0
2026-08-17T11:30:00,12.03,0.0
2026-08-17T11:45:00,8.79,0.0
2026-08-17T12:00:00,6.96,0.0
2026-08-17T12:15:00,6.81,0.0
2026-08-17T12:30:00,10.635,0.0
2026-08-17T12:45:00,9.12,0.0
2026-08-17T13:00:00,2.16,0.0
2026-08-17T13:15:00,1.08,0.0
2026-08-17T13:30:00,1.29,0.0
2026-08-17T13:45:00,0.06,0.18
2026-08-17T14:00:00,0.225,1.155
2026-08-17T14:15:00,2.745,0.0
2026-08-17T14:30:00,2.865,0.0
2026-08-17T14:45:00,2.7,0.0
2026-08-17T15:00:00,2.835,0.0
2026-08-17T15:15:00,3.66,0.0
2026-08-17T15:30:00,3.39,0.0
2026-08-17T15:45:00,6.165,0.0
2026-08-17T16:00:00,2.385,0.105
2026-08-17T16:15:00,0.885,0.33
2026-08-17T16:30:00,5.22,0.0
2026-08-17T16:45:00,6.915,0.0
2026-08-17T17:00:00,13.305,0.0
2026-08-17T17:15:00,13.98,0.0
2026-08-17T17:30:00,14.175,0.0
2026-08-17T17:45:00,13.875,0.0
2026-08-17T18:00:00,12.855,0.0
2026-08-17T18:15:00,9.27,0.0
2026-08-17T18:30:00,7.515,0.0
2026-08-17T18:45:00,8.22,0.0
2026-08-17T19:00:00,9.165,0.0
2026-08-17T19:15:00,8.775,0.0
2026-08-17T19:30:00,9.45,0.0
2026-08-17T19:45:00,9.84,0.0
2026-08-17T20:00:00,9.18,0.0
2026-08-17T20:15:00,5.91,0.0
2026-08-17T20:30:00,5.61,0.0
2026-08-17T20:45:00,5.4,0.0
2026-08-17T21:00:00,5.055,0.0
2026-08-17T21:15:00,5.67,0.0
2026-08-17T21:30:00,5.28,0.0
2026-08-17T21:45:00,5.46,0.0
2026-08-17T22:00:00,5.19,0.0
2026-08-17T22:15:00,4.95,0.0
2026-08-17T22:30:00,4.575,0.0
2026-08-17T22:45:00,4.26,0.0
2026-08-17T23:00:00,4.23,0.0
2026-08-17T23:15:00,4.2,0.0
2026-08-17T23:30:00,4.05,0.0
2026-08-17T23:45:00,3.9,0.0
2026-08-18T00:00:00,4.005,0.0
2026-08-18T00:15:00,3.975,0.0
2026-08-18T00:30:00,3.96,0.0
2026-08-18T00:45:00,3.87,0.0
2026-08-18T01:00:00,3.645,0.0
2026-08-18T01:15:00,3.885,0.0
2026-08-18T01:30:00,3.93,0.0
2026-08-18T01:45:00,3.675,0.0
2026-08-18T02:00:00,4.05,0.0
2026-08-18T02:15:00,3.66,0.0
2026-08-18T02:30:00,3.69,0.0
2026-08-18T02:45:00,3.78,0.0
2026-08-18T03:00:00,3.765,0.0
2026-08-18T03:15:00,3.615,0.0
2026-08-18T03:30:00,3.63,0.0
2026-08-18T03:45:00,3.555,0.0
2026-08-18T04:00:00,3.885,0.0
2026-08-18T04:15:00,3.84,0.0
2026-08-18T04:30:00,3.54,0.0
2026-08-18T04:45:00,3.585,0.0
2026-08-18T05:00:00,3.675,0.0
2026-08-18T05:15:00,4.17,0.0
2026-08-18T05:30:00,4.935,0.0
2026-08-18T05:45:00,4.335,0.0
2026-08-18T06:00:00,4.62,0.0
2026-08-18T06:15:00,6.405,0.0
2026-08-18T06:30:00,4.77,0.0
2026-08-18T06:45:00,5.34,0.0
2026-08-18T07:00:00,4.92,0.0
2026-08-18T07:15:00,4.95,0.0
2026-08-18T07:30:00,9.735,0.0
2026-08-18T07:45:00,6.75,0.0
2026-08-18T08:00:00,7.605,0.0
2026-08-18T08:15:00,7.965,0.0
2026-08-18T08:30:00,8.415,0.0
2026-08-18T08:45:00,9.975,0.0
2026-08-18T09:00:00,9.24,0.0
2026-08-18T09:15:00,8.985,0.0
2026-08-18T09:30:00,7.05,0.0
2026-08-18T09:45:00,8.295,0.0
2026-08-18T10:00:00,7.755,0.0
2026-08-18T10:15:00,11.505,0.0
2026-08-18T10:30:00,10.845,0.0
2026-08-18T10:45:00,5.16,0.0
2026-08-18T11:00:00,1.125,0.015
2026-08-18T11:15:00,6.855,0.0
2026-08-18T11:30:00,3.615,0.135
2026-08-18T11:45:00,8.13,0.03
2026-08-18T12:00:00,3.6,0.0
2026-08-18T12:15:00,4.35,0.0
2026-08-18T12:30:00,10.98,0.0
2026-08-18T12:45:00,12.45,0.0
2026-08-18T13:00:00,9.45,0.0
2026-08-18T13:15:00,6.06,0.0
2026-08-18T13:30:00,3.42,0.0
2026-08-18T13:45:00,11.97,0.0
2026-08-18T14:00:00,6.465,0.015
2026-08-18T14:15:00,3.975,0.48
2026-08-18T14:30:00,2.58,0.27
2026-08-18T14:45:00,1.005,0.6
2026-08-18T15:00:00,2.04,0.06
2026-08-18T15:15:00,2.865,0.015
2026-08-18T15:30:00,3.69,0.0
2026-08-18T15:45:00,7.275,0.0
2026-08-18T16:00:00,7.26,0.0
2026-08-18T16:15:00,7.485,0.0
2026-08-18T16:30:00,12.81,0.0
2026-08-18T16:45:00,16.89,0.0
2026-08-18T17:00:00,16.74,0.0
2026-08-18T17:15:00,15.855,0.0
2026-08-18T17:30:00,13.53,0.0
2026-08-18T17:45:00,15.075,0.0
2026-08-18T18:00:00,12.525,0.0
2026-08-18T18:15:00,13.065,0.0
2026-08-18T18:30:00,11.325,0.0
2026-08-18T18:45:00,11.385,0.0
2026-08-18T19:00:00,13.29,0.0
2026-08-18T19:15:00,12.915,0.0
2026-08-18T19:30:00,10.62,0.0
2026-08-18T19:45:00,8.805,0.0
2026-08-18T20:00:00,10.62,0.0
2026-08-18T20:15:00,9.285,0.0
2026-08-18T20:30:00,8.235,0.0
2026-08-18T20:45:00,6.885,0.0
2026-08-18T21:00:00,6.42,0.0
2026-08-18T21:15:00,6.195,0.0
2026-08-18T21:30:00,6.045,0.0
2026-08-18T21:45:00,7.275,0.0
2026-08-18T22:00:00,6.96,0.0
2026-08-18T22:15:00,4.695,0.0
2026-08-18T22:30:00,4.335,0.0
2026-08-18T22:45:00,4.29,0.0
2026-08-18T23:00:00,4.185,0.0
2026-08-18T23:15:00,4.05,0.0
2026-08-18T23:30:00,3.915,0.0
2026-08-18T23:45:00,3.9,0.0
2026-08-19T00:00:00,4.08,0.0
2026-08-19T00:15:00,3.96,0.0
2026-08-19T00:30:00,3.84,0.0
2026-08-19T00:45:00,3.885,0.0
2026-08-19T01:00:00,3.885,0.0
2026-08-19T01:15:00,3.675,0.0
2026-08-19T01:30:00,3.795,0.0
2026-08-19T01:45:00,3.825,0.0
2026-08-19T02:00:00,4.02,0.0
2026-08-19T02:15:00,3.615,0.0
2026-08-19T02:30:00,3.615,0.0
2026-08-19T02:45:00,3.63,0.0
2026-08-19T03:00:00,3.705,0.0
2026-08-19T03:15:00,3.69,0.0
2026-08-19T03:30:00,3.48,0.0
2026-08-19T03:45:00,3.6,0.0
2026-08-19T04:00:00,3.855,0.0
2026-08-19T04:15:00,3.735,0.0
2026-08-19T04:30:00,3.78,0.0
2026-08-19T04:45:00,3.765,0.0
2026-08-19T05:00:00,3.69,0.0
2026-08-19T05:15:00,4.215,0.0
2026-08-19T05:30:00,5.4,0.0
2026-08-19T05:45:00,4.26,0.0
2026-08-19T06:00:00,4.77,0.0
2026-08-19T06:15:00,6.15,0.0
2026-08-19T06:30:00,5.505,0.0
2026-08-19T06:45:00,5.85,0.0
2026-08-19T07:00:00,8.34,0.0
2026-08-19T07:15:00,5.385,0.0
2026-08-19T07:30:00,7.89,0.0
2026-08-19T07:45:00,12.54,0.0
2026-08-19T08:00:00,10.02,0.0
2026-08-19T08:15:00,7.74,0.0
2026-08-19T08:30:00,10.245,0.0
2026-08-19T08:45:00,10.89,0.0
2026-08-19T09:00:00,9.075,0.0
2026-08-19T09:15:00,7.08,0.0
2026-08-19T09:30:00,8.505,0.0
2026-08-19T09:45:00,8.835,0.0
2026-08-19T10:00:00,7.23,0.0
2026-08-19T10:15:00,4.56,0.165
2026-08-19T10:30:00,2.94,0.12
2026-08-19T10:45:00,2.205,0.465
2026-08-19T11:00:00,0.945,0.705
2026-08-19T11:15:00,2.205,0.33
2026-08-19T11:30:00,0.63,0.33
2026-08-19T11:45:00,2.115,0.315
2026-08-19T12:00:00,1.38,0.54
2026-08-19T12:15:00,2.31,0.285
2026-08-19T12:30:00,0.42,0.495
2026-08-19T12:45:00,1.29,0.345
2026-08-19T13:00:00,0.495,1.29
2026-08-19T13:15:00,2.52,1.125
2026-08-19T13:30:00,3.825,0.48
2026-08-19T13:45:00,3.915,0.435
2026-08-19T14:00:00,2.655,0.795
2026-08-19T14:15:00,3.27,0.9
2026-08-19T14:30:00,3.315,0.48
2026-08-19T14:45:00,2.415,0.735
2026-08-19T15:00:00,1.17,1.5
2026-08-19T15:15:00,1.785,0.99
2026-08-19T15:30:00,0.57,0.885
2026-08-19T15:45:00,0.405,0.78
2026-08-19T16:00:00,0.9,0.765
2026-08-19T16:15:00,0.465,0.825
2026-08-19T16:30:00,3.105,0.165
2026-08-19T16:45:00,6.93,0.015
2026-08-19T17:00:00,3.195,0.225
2026-08-19T17:15:00,3.915,0.0
2026-08-19T17:30:00,2.97,0.0
2026-08-19T17:45:00,5.505,0.0
2026-08-19T18:00:00,5.19,0.0
2026-08-19T18:15:00,6.12,0.0
2026-08-19T18:30:00,8.085,0.0
2026-08-19T18:45:00,8.76,0.0
2026-08-19T19:00:00,9.96,0.0
2026-08-19T19:15:00,10.365,0.0
2026-08-19T19:30:00,9.105,0.0
2026-08-19T19:45:00,9.285,0.0
2026-08-19T20:00:00,8.37,0.0
2026-08-19T20:15:00,6.945,0.0
2026-08-19T20:30:00,5.94,0.0
2026-08-19T20:45:00,6.24,0.0
2026-08-19T21:00:00,6.255,0.0
2026-08-19T21:15:00,5.805,0.0
2026-08-19T21:30:00,5.445,0.0
2026-08-19T21:45:00,5.205,0.0
2026-08-19T22:00:00,5.1,0.0
2026-08-19T22:15:00,4.83,0.0
2026-08-19T22:30:00,4.845,0.0
2026-08-19T22:45:00,4.47,0.0
2026-08-19T23:00:00,4.26,0.0
2026-08-19T23:15:00,4.2,0.0
2026-08-19T23:30:00,4.425,0.0
2026-08-19T23:45:00,4.23,0.0
2026-08-20T00:00:00,4.125,0.0
2026-08-20T00:15:00,4.11,0.0
2026-08-20T00:30:00,4.14,0.0
2026-08-20T00:45:00,4.035,0.0
2026-08-20T01:00:00,3.885,0.0
2026-08-20T01:15:00,3.93,0.0
2026-08-20T01:30:00,4.065,0.0
2026-08-20T01:45:00,3.795,0.0
2026-08-20T02:00:00,4.185,0.0
2026-08-20T02:15:00,3.81,0.0
2026-08-20T02:30:00,3.735,0.0
2026-08-20T02:45:00,3.825,0.0
2026-08-20T03:00:00,3.855,0.0
2026-08-20T03:15:00,3.72,0.0
2026-08-20T03:30:00,3.645,0.0
2026-08-20T03:45:00,3.69,0.0
2026-08-20T04:00:00,4.065,0.0
2026-08-20T04:15:00,3.945,0.0
2026-08-20T04:30:00,3.645,0.0
2026-08-20T04:45:00,3.825,0.0
2026-08-20T05:00:00,4.005,0.0
2026-08-20T05:15:00,4.02,0.0
2026-08-20T05:30:00,5.535,0.0
2026-08-20T05:45:00,4.065,0.0
2026-08-20T06:00:00,4.455,0.0
2026-08-20T06:15:00,7.095,0.0
2026-08-20T06:30:00,4.59,0.0
2026-08-20T06:45:00,4.5,0.0
2026-08-20T07:00:00,7.365,0.0
2026-08-20T07:15:00,5.61,0.0
2026-08-20T07:30:00,9.6,0.0
2026-08-20T07:45:00,7.815,0.0
2026-08-20T08:00:00,8.985,0.0
2026-08-20T08:15:00,9.54,0.0
2026-08-20T08:30:00,11.37,0.0
2026-08-20T08:45:00,8.67,0.0
2026-08-20T09:00:00,8.7,0.0
2026-08-20T09:15:00,6.09,0.0
2026-08-20T09:30:00,7.395,0.0
2026-08-20T09:45:00,6.09,0.0
2026-08-20T10:00:00,4.2,0.0
2026-08-20T10:15:00,10.545,0.0
2026-08-20T10:30:00,5.07,0.0
2026-08-20T10:45:00,4.71,0.0
2026-08-20T11:00:00,6.495,0.0
2026-08-20T11:15:00,11.31,0.0
2026-08-20T11:30:00,12.885,0.0
2026-08-20T11:45:00,9.735,0.0
2026-08-20T12:00:00,7.725,0.0
2026-08-20T12:15:00,6.375,0.0
2026-08-20T12:30:00,5.175,0.0
2026-08-20T12:45:00,13.125,0.0
2026-08-20T13:00:00,11.25,0.0
2026-08-20T13:15:00,9.09,0.0
2026-08-20T13:30:00,8.01,0.0
2026-08-20T13:45:00,6.825,0.0
2026-08-20T14:00:00,11.145,0.0
2026-08-20T14:15:00,9.255,0.0
2026-08-20T14:30:00,6.69,0.0
2026-08-20T14:45:00,3.09,0.0
2026-08-20T15:00:00,2.565,0.0
2026-08-20T15:15:00,2.76,0.0
2026-08-20T15:30:00,3.525,0.0
2026-08-20T15:45:00,7.665,0.0
2026-08-20T16:00:00,8.43,0.0
2026-08-20T16:15:00,8.85,0.0
2026-08-20T16:30:00,9.42,0.0
2026-08-20T16:45:00,11.04,0.0
2026-08-20T17:00:00,10.875,0.0
2026-08-20T17:15:00,9.75,0.0
2026-08-20T17:30:00,10.425,0.0
2026-08-20T17:45:00,9.465,0.0
2026-08-20T18:00:00,9.825,0.0
2026-08-20T18:15:00,11.25,0.0
2026-08-20T18:30:00,10.305,0.0
2026-08-20T18:45:00,10.65,0.0
2026-08-20T19:00:00,12.345,0.0
2026-08-20T19:15:00,12.465,0.0
2026-08-20T19:30:00,9.96,0.0
2026-08-20T19:45:00,9.975,0.0
2026-08-20T20:00:00,8.775,0.0
2026-08-20T20:15:00,6.27,0.0
2026-08-20T20:30:00,5.97,0.0
2026-08-20T20:45:00,6.27,0.0
2026-08-20T21:00:00,6.165,0.0
2026-08-20T21:15:00,5.58,0.0
2026-08-20T21:30:00,6.06,0.0
2026-08-20T21:45:00,6.81,0.0
2026-08-20T22:00:00,4.815,0.0
2026-08-20T22:15:00,4.695,0.0
2026-08-20T22:30:00,4.41,0.0
2026-08-20T22:45:00,4.29,0.0
2026-08-20T23:00:00,4.26,0.0
2026-08-20T23:15:00,3.87,0.0
2026-08-20T23:30:00,3.81,0.0
2026-08-20T23:45:00,4.005,0.0
2026-08-21T00:00:00,4.32,0.0
2026-08-21T00:15:00,3.975,0.0
2026-08-21T00:30:00,3.945,0.0
2026-08-21T00:45:00,4.065,0.0
2026-08-21T01:00:00,3.975,0.0
2026-08-21T01:15:00,3.9,0.0
2026-08-21T01:30:00,3.93,0.0
2026-08-21T01:45:00,3.975,0.0
2026-08-21T02:00:00,4.185,0.0
2026-08-21T02:15:00,3.75,0.0
2026-08-21T02:30:00,3.87,0.0
2026-08-21T02:45:00,3.87,0.0
2026-08-21T03:00:00,3.87,0.0
2026-08-21T03:15:00,3.855,0.0
2026-08-21T03:30:00,3.63,0.0
2026-08-21T03:45:00,3.705,0.0
2026-08-21T04:00:00,4.065,0.0
2026-08-21T04:15:00,3.84,0.0
2026-08-21T04:30:00,3.675,0.0
2026-08-21T04:45:00,3.825,0.0
2026-08-21T05:00:00,3.75,0.0
2026-08-21T05:15:00,4.17,0.0
2026-08-21T05:30:00,4.395,0.0
2026-08-21T05:45:00,5.175,0.0
2026-08-21T06:00:00,4.26,0.0
2026-08-21T06:15:00,6.09,0.0
2026-08-21T06:30:00,7.575,0.0
2026-08-21T06:45:00,7.62,0.0
2026-08-21T07:00:00,9.225,0.0
2026-08-21T07:15:00,7.23,0.0
2026-08-21T07:30:00,7.545,0.0
2026-08-21T07:45:00,8.67,0.0
2026-08-21T08:00:00,10.14,0.0
2026-08-21T08:15:00,7.29,0.0
2026-08-21T08:30:00,6.855,0.0
2026-08-21T08:45:00,5.73,0.0
2026-08-21T09:00:00,5.04,0.0
2026-08-21T09:15:00,5.7,0.0
2026-08-21T09:30:00,8.475,0.0
2026-08-21T09:45:00,7.08,0.0
2026-08-21T10:00:00,5.745,0.0
2026-08-21T10:15:00,7.095,0.0
2026-08-21T10:30:00,12.315,0.0
2026-08-21T10:45:00,7.53,0.0
2026-08-21T11:00:00,9.36,0.0
2026-08-21T11:15:00,8.865,0.0
2026-08-21T11:30:00,7.785,0.0
2026-08-21T11:45:00,7.14,0.0
2026-08-21T12:00:00,2.175,0.54
2026-08-21T12:15:00,0.705,0.15
2026-08-21T12:30:00,2.04,0.105
2026-08-21T12:45:00,1.215,0.495
2026-08-21T13:00:00,1.02,0.3
2026-08-21T13:15:00,0.735,0.12
2026-08-21T13:30:00,0.075,0.24
2026-08-21T13:45:00,7.38,0.015
2026-08-21T14:00:00,10.995,0.0
2026-08-21T14:15:00,5.55,0.045
2026-08-21T14:30:00,4.98,0.0
2026-08-21T14:45:00,4.32,0.0
2026-08-21T15:00:00,8.025,0.0
2026-08-21T15:15:00,9.315,0.0
2026-08-21T15:30:00,7.515,0.0
2026-08-21T15:45:00,3.84,0.0
2026-08-21T16:00:00,4.005,0.0
2026-08-21T16:15:00,4.11,0.0
2026-08-21T16:30:00,7.485,0.0
2026-08-21T16:45:00,9.345,0.0
2026-08-21T17:00:00,9.21,0.0
2026-08-21T17:15:00,7.815,0.0
2026-08-21T17:30:00,9.075,0.0
2026-08-21T17:45:00,8.355,0.0
2026-08-21T18:00:00,6.9,0.0
2026-08-21T18:15:00,6.945,0.0
2026-08-21T18:30:00,9.39,0.0
2026-08-21T18:45:00,8.565,0.0
2026-08-21T19:00:00,8.985,0.0
2026-08-21T19:15:00,8.58,0.0
2026-08-21T19:30:00,8.13,0.0
2026-08-21T19:45:00,7.935,0.0
2026-08-21T20:00:00,6.555,0.0
2026-08-21T20:15:00,5.94,0.0
2026-08-21T20:30:00,6.105,0.0
2026-08-21T20:45:00,6.375,0.0
2026-08-21T21:00:00,6.0,0.0
2026-08-21T21:15:00,5.205,0.0
2026-08-21T21:30:00,5.91,0.0
2026-08-21T21:45:00,7.26,0.0
2026-08-21T22:00:00,4.65,0.0
2026-08-21T22:15:00,4.815,0.0
2026-08-21T22:30:00,4.59,0.0
2026-08-21T22:45:00,4.395,0.0
2026-08-21T23:00:00,4.065,0.0
2026-08-21T23:15:00,4.02,0.0
2026-08-21T23:30:00,4.215,0.0
2026-08-21T23:45:00,4.005,0.0
2026-08-22T00:00:00,4.185,0.0
2026-08-22T00:15:00,3.975,0.0
2026-08-22T00:30:00,3.795,0.0
2026-08-22T00:45:00,4.035,0.0
2026-08-22T01:00:00,3.84,0.0
2026-08-22T01:15:00,3.84,0.0
2026-08-22T01:30:00,3.87,0.0
2026-08-22T01:45:00,3.9,0.0
2026-08-22T02:00:00,4.2,0.0
2026-08-22T02:15:00,3.585,0.0
2026-08-22T02:30:00,3.66,0.0
2026-08-22T02:45:00,3.78,0.0
2026-08-22T03:00:00,3.66,0.0
2026-08-22T03:15:00,3.72,0.0
2026-08-22T03:30:00,3.555,0.0
2026-08-22T03:45:00,3.435,0.0
2026-08-22T04:00:00,3.705,0.0
2026-08-22T04:15:00,3.72,0.0
2026-08-22T04:30:00,3.735,0.0
2026-08-22T04:45:00,3.555,0.0
2026-08-22T05:00:00,4.005,0.0
2026-08-22T05:15:00,4.23,0.0
2026-08-22T05:30:00,4.455,0.0
2026-08-22T05:45:00,4.59,0.0
2026-08-22T06:00:00,4.26,0.0
2026-08-22T06:15:00,6.525,0.0
2026-08-22T06:30:00,7.23,0.0
2026-08-22T06:45:00,9.675,0.0
2026-08-22T07:00:00,5.955,0.0
2026-08-22T07:15:00,7.965,0.0
2026-08-22T07:30:00,9.33,0.0
2026-08-22T07:45:00,7.38,0.0
2026-08-22T08:00:00,6.675,0.0
2026-08-22T08:15:00,5.79,0.0
2026-08-22T08:30:00,6.75,0.0
2026-08-22T08:45:00,6.255,0.0
2026-08-22T09:00:00,5.91,0.0
2026-08-22T09:15:00,8.175,0.0
2026-08-22T09:30:00,8.01,0.0
2026-08-22T09:45:00,7.965,0.0
2026-08-22T10:00:00,7.8,0.0
2026-08-22T10:15:00,8.535,0.0
2026-08-22T10:30:00,10.65,0.0
2026-08-22T10:45:00,7.545,0.0
2026-08-22T11:00:00,5.73,0.0
2026-08-22T11:15:00,5.385,0.09
2026-08-22T11:30:00,5.25,0.12
2026-08-22T11:45:00,6.375,0.03
2026-08-22T12:00:00,2.835,0.06
2026-08-22T12:15:00,2.985,0.195
2026-08-22T12:30:00,1.47,0.735
2026-08-22T12:45:00,2.385,0.15
2026-08-22T13:00:00,0.81,0.18
2026-08-22T13:15:00,0.81,1.305
2026-08-22T13:30:00,4.965,0.165
2026-08-22T13:45:00,1.365,0.69
2026-08-22T14:00:00,0.6,0.99
2026-08-22T14:15:00,0.99,1.575
2026-08-22T14:30:00,5.19,0.66
2026-08-22T14:45:00,3.72,0.48
2026-08-22T15:00:00,1.065,0.39
2026-08-22T15:15:00,0.075,1.56
2026-08-22T15:30:00,1.26,1.02
2026-08-22T15:45:00,2.1,0.465
2026-08-22T16:00:00,1.875,0.12
2026-08-22T16:15:00,2.235,0.225
2026-08-22T16:30:00,1.905,0.315
2026-08-22T16:45:00,3.0,0.06
2026-08-22T17:00:00,5.685,0.0
2026-08-22T17:15:00,7.44,0.0
2026-08-22T17:30:00,7.185,0.0
2026-08-22T17:45:00,6.87,0.0
2026-08-22T18:00:00,6.735,0.0
2026-08-22T18:15:00,7.05,0.0
2026-08-22T18:30:00,6.405,0.0
2026-08-22T18:45:00,8.55,0.0
2026-08-22T19:00:00,8.1,0.0
2026-08-22T19:15:00,8.37,0.0
2026-08-22T19:30:00,7.89,0.0
2026-08-22T19:45:00,7.5,0.0
2026-08-22T20:00:00,7.035,0.0
2026-08-22T20:15:00,5.85,0.0
2026-08-22T20:30:00,5.34,0.0
2026-08-22T20:45:00,5.445,0.0
2026-08-22T21:00:00,5.115,0.0
2026-08-22T21:15:00,4.8,0.0
2026-08-22T21:30:00,4.455,0.0
2026-08-22T21:45:00,4.5,0.0
2026-08-22T22:00:00,4.335,0.0
2026-08-22T22:15:00,4.335,0.0
2026-08-22T22:30:00,4.365,0.0
2026-08-22T22:45:00,3.99,0.0
2026-08-22T23:00:00,3.945,0.0
2026-08-22T23:15:00,4.11,0.0
2026-08-22T23:30:00,3.9,0.0
2026-08-22T23:45:00,3.825,0.0
2026-08-23T00:00:00,4.185,0.0
2026-08-23T00:15:00,3.735,0.0
2026-08-23T00:30:00,3.705,0.0
2026-08-23T00:45:00,3.84,0.0
2026-08-23T01:00:00,3.825,0.0
2026-08-23T01:15:00,3.675,0.0
2026-08-23T01:30:00,3.915,0.0
2026-08-23T01:45:00,4.215,0.0
2026-08-23T02:00:00,4.485,0.0
2026-08-23T02:15:00,3.9,0.0
2026-08-23T02:30:00,3.54,0.0
2026-08-23T02:45:00,3.735,0.0
2026-08-23T03:00:00,3.675,0.0
2026-08-23T03:15:00,3.525,0.0
2026-08-23T03:30:00,3.525,0.0
2026-08-23T03:45:00,3.645,0.0
2026-08-23T04:00:00,3.69,0.0
2026-08-23T04:15:00,3.78,0.0
2026-08-23T04:30:00,3.6,0.0
2026-08-23T04:45:00,3.63,0.0
2026-08-23T05:00:00,3.465,0.0
2026-08-23T05:15:00,4.005,0.0
2026-08-23T05:30:00,5.535,0.0
2026-08-23T05:45:00,3.795,0.0
2026-08-23T06:00:00,4.38,0.0
2026-08-23T06:15:00,5.415,0.0
2026-08-23T06:30:00,8.535,0.0
2026-08-23T06:45:00,10.5,0.0
2026-08-23T07:00:00,6.195,0.0
2026-08-23T07:15:00,5.64,0.0
2026-08-23T07:30:00,6.645,0.0
2026-08-23T07:45:00,7.665,0.0
2026-08-23T08:00:00,6.84,0.0
2026-08-23T08:15:00,6.405,0.0
2026-08-23T08:30:00,8.91,0.0
2026-08-23T08:45:00,8.235,0.0
2026-08-23T09:00:00,8.58,0.0
2026-08-23T09:15:00,7.275,0.0
2026-08-23T09:30:00,7.155,0.0
2026-08-23T09:45:00,6.48,0.0
2026-08-23T10:00:00,4.425,0.0
2026-08-23T10:15:00,1.185,0.33
2026-08-23T10:30:00,2.58,0.135
2026-08-23T10:45:00,1.605,0.195
2026-08-23T11:00:00,1.35,0.315
2026-08-23T11:15:00,1.365,0.285
2026-08-23T11:30:00,1.035,0.315
2026-08-23T11:45:00,0.645,0.36
2026-08-23T12:00:00,0.0,1.125
2026-08-23T12:15:00,0.0,1.02
2026-08-23T12:30:00,0.435,1.11
2026-08-23T12:45:00,0.09,2.115
2026-08-23T13:00:00,1.62,0.105
2026-08-23T13:15:00,1.08,0.495
2026-08-23T13:30:00,0.405,1.095
2026-08-23T13:45:00,0.12,3.615
2026-08-23T14:00:00,0.0,6.315
2026-08-23T14:15:00,0.375,4.215
2026-08-23T14:30:00,1.245,2.175
2026-08-23T14:45:00,0.345,3.705
2026-08-23T15:00:00,0.78,0.21
2026-08-23T15:15:00,0.24,0.855
2026-08-23T15:30:00,0.585,1.485
2026-08-23T15:45:00,0.555,1.11
2026-08-23T16:00:00,0.315,0.855
2026-08-23T16:15:00,0.57,0.6
